winner,starter,total_turns,win_direction,ab_pruning,t_tables,depth,turn_times,average_turn_time,turn_nodes,average_turn_nodes
Minimax,Greedy,10,horizontal,True,True,5,"[12.9002, 44.9882, 96.4504, 71.9805, 36.8759]",52.64,"[60704, 192272, 426953, 350218, 200085]",246046.4

Minimax,Greedy,4,horizontal,True,True,4,"[19.8915, 19.0363]",19.46,"[108174, 105313]",106743.5

Minimax,Greedy,8,vertical,True,True,3,"[1.4491, 1.3297, 2.0259, 1.866]",1.67,"[7435, 7158, 10725, 10348]",8916.5

Minimax,Minimax,9,horizontal,True,True,2,"[0.151, 0.086, 0.166, 0.252, 0.18]",0.17,"[810, 442, 872, 1326, 972]",884.4

Minimax,Greedy,8,vertical,True,True,5,"[24.0102, 44.761, 66.0402, 40.2168]",43.76,"[105510, 204597, 305440, 204888]",205108.75

Minimax,Minimax,7,vertical,True,True,4,"[17.4246, 16.6046, 28.5372, 30.1061]",23.17,"[95154, 89236, 152642, 165839]",125717.75

Minimax,Minimax,7,vertical,True,True,3,"[0.4665, 1.0805, 1.995, 1.9154]",1.36,"[2430, 5606, 10432, 10389]",7214.25

Minimax,Minimax,9,vertical,True,True,2,"[0.1326, 0.1561, 0.2438, 0.2184, 0.267]",0.2,"[709, 835, 1304, 1182, 1441]",1094.2

Minimax,Greedy,10,horizontal,True,True,5,"[12.8396, 44.882, 96.7572, 72.2478, 36.6623]",52.68,"[60704, 192272, 426953, 350218, 200085]",246046.4

Minimax,Minimax,3,horizontal,True,True,4,"[16.1091, 22.1554]",19.13,"[86355, 122595]",104475.0

Minimax,Minimax,9,horizontal,True,True,3,"[0.4056, 1.2206, 1.4132, 1.9616, 1.3434]",1.27,"[2074, 6430, 7600, 11039, 7637]",6956.0

Minimax,Minimax,9,horizontal,True,True,2,"[0.0665, 0.0905, 0.2079, 0.2895, 0.197]",0.17,"[344, 465, 1081, 1532, 1074]",899.2

Minimax,Greedy,8,lru,True,True,5,"[35.6823, 52.8172, 104.0468, 88.3086]",70.21,"[158989, 247106, 519899, 471586]",349395.0

Minimax,Minimax,9,vertical,True,True,4,"[9.7611, 23.8025, 42.5699, 42.8928, 35.4884]",30.9,"[53014, 128026, 228569, 231763, 200265]",168327.4

Minimax,Greedy,10,lrd,True,True,3,"[1.9129, 3.1459, 2.6554, 2.3237, 1.2419]",2.26,"[9853, 16497, 13897, 12360, 6814]",11884.2

Minimax,Minimax,11,vertical,True,True,2,"[0.065, 0.1686, 0.181, 0.2376, 0.273, 0.17]",0.18,"[345, 898, 953, 1280, 1510, 919]",984.17

Minimax,Minimax,9,lrd,True,True,5,"[16.7348, 57.56, 120.3596, 70.9262, 50.8626]",63.29,"[70600, 261003, 570396, 365089, 286235]",310664.6

Minimax,Minimax,13,lru,True,True,4,"[7.609, 18.5661, 37.3761, 40.1078, 19.2319, 15.4123, 7.8749]",20.88,"[41239, 100478, 202591, 217408, 108851, 93350, 51465]",116483.14

Minimax,Minimax,9,horizontal,True,True,3,"[0.6062, 0.8905, 1.5685, 2.2094, 1.5176]",1.36,"[3198, 4715, 8293, 11910, 8931]",7409.4

Minimax,Minimax,11,lru,True,True,2,"[0.078, 0.159, 0.2663, 0.289, 0.2347, 0.188]",0.2,"[413, 847, 1404, 1624, 1339, 973]",1100.0

Minimax,Minimax,11,lru,True,True,5,"[12.6388, 20.951, 62.1219, 86.6837, 62.7524, 54.2867]",49.91,"[60749, 83839, 272890, 412767, 322175, 272906]",237554.33

Minimax,Minimax,13,lru,True,True,4,"[12.1482, 18.5832, 37.3352, 39.9956, 19.2093, 15.3745, 7.8824]",21.5,"[67149, 100478, 202591, 217408, 108851, 93350, 51465]",120184.57

Minimax,Minimax,3,horizontal,True,True,3,"[1.1522, 1.3991]",1.28,"[6123, 7919]",7021.0

Minimax,Greedy,10,horizontal,True,True,2,"[0.064, 0.164, 0.233, 0.257, 0.161]",0.18,"[370, 872, 1262, 1388, 914]",961.2

Minimax,Minimax,7,horizontal,True,True,5,"[27.8776, 73.7033, 106.8462, 64.7807]",68.3,"[121640, 320501, 509456, 338359]",322489.0

Greedy,Greedy,11,vertical,True,True,4,"[17.3296, 28.9664, 44.3004, 34.7643, 31.7884]",31.43,"[93561, 158209, 242960, 195607, 182737]",174614.8

Minimax,Greedy,10,lrd,True,True,3,"[1.1067, 2.0721, 2.2169, 2.7256, 2.0223]",2.03,"[5758, 10885, 11671, 14836, 11379]",10905.8

Minimax,Greedy,8,horizontal,True,True,2,"[0.1411, 0.146, 0.1692, 0.1967]",0.16,"[752, 778, 889, 1061]",870.0

Minimax,Minimax,3,horizontal,True,True,5,"[26.2151, 21.8083]",24.01,"[125504, 112025]",118764.5

Minimax,Minimax,9,lrd,True,True,4,"[11.0759, 26.9885, 44.8774, 28.6568, 21.5667]",26.63,"[59856, 145393, 243173, 158943, 130320]",147537.0

Minimax,Greedy,12,vertical,True,True,3,"[1.1916, 1.7258, 1.586, 2.3102, 1.7089, 1.6403]",1.69,"[6213, 9003, 8444, 12875, 10389, 9616]",9423.33

Minimax,Greedy,4,horizontal,True,True,2,"[0.166, 0.171]",0.17,"[887, 982]",934.5

Minimax,Greedy,10,horizontal,True,True,5,"[13.045, 47.1888, 94.1992, 94.5835, 42.8958]",58.38,"[61099, 205274, 431939, 459981, 233703]",278399.2

Minimax,Greedy,10,vertical,True,True,4,"[17.7813, 23.1205, 27.4301, 23.0928, 18.0487]",21.89,"[96531, 125143, 150201, 133404, 108642]",122784.2

Minimax,Minimax,9,lru,True,True,3,"[0.4101, 1.0497, 2.1604, 2.221, 3.4681]",1.86,"[2115, 5419, 11332, 11933, 18696]",9899.0

Minimax,Minimax,9,vertical,True,True,2,"[0.072, 0.159, 0.243, 0.229, 0.27]",0.19,"[381, 835, 1304, 1182, 1441]",1028.6

Minimax,Minimax,9,vertical,True,True,5,"[18.9953, 72.6934, 34.2276, 52.3551, 43.6022]",44.37,"[76495, 321447, 166251, 266098, 240102]",214078.6

Minimax,Minimax,3,horizontal,True,True,4,"[19.4596, 13.5519]",16.51,"[106230, 75915]",91072.5

Minimax,Greedy,12,vertical,True,True,3,"[0.9169, 1.7379, 1.5981, 2.3099, 1.7158, 1.6533]",1.66,"[4754, 9003, 8444, 12875, 10389, 9616]",9180.17

Minimax,Greedy,10,lru,True,True,2,"[0.139, 0.215, 0.3855, 0.1945, 0.344]",0.26,"[738, 1128, 1991, 1142, 1814]",1362.6

Minimax,Greedy,10,horizontal,True,True,5,"[13.2582, 47.7613, 95.1324, 71.2295, 33.0143]",52.08,"[60776, 197639, 418323, 336129, 177712]",238115.8

Minimax,Minimax,9,horizontal,True,True,4,"[21.4811, 16.7001, 30.1485, 34.4014, 18.8389]",24.31,"[118983, 89670, 161293, 188004, 106262]",132842.4

Minimax,Minimax,7,vertical,True,True,3,"[1.2303, 2.3224, 2.2619, 2.5179]",2.08,"[6360, 12433, 12473, 13435]",11175.25

Minimax,Minimax,9,vertical,True,True,2,"[0.078, 0.145, 0.15, 0.185, 0.274]",0.17,"[402, 767, 790, 958, 1451]",873.6

Minimax,Greedy,9,vertical,True,True,5,"[36.2842, 81.8407, 81.674, 32.6772]",58.12,"[157900, 383997, 405594, 174013]",280376.0

Minimax,Greedy,4,horizontal,True,True,4,"[22.5835, 17.4935]",20.04,"[123842, 97854]",110848.0

Minimax,Greedy,10,horizontal,True,True,3,"[0.4839, 1.4873, 2.3871, 2.7126, 1.5214]",1.72,"[2636, 7723, 12403, 14296, 8591]",9129.8

Minimax,Greedy,8,horizontal,True,True,2,"[0.139, 0.1529, 0.1511, 0.1727]",0.15,"[738, 805, 790, 930]",815.75

Minimax,Minimax,3,horizontal,True,True,5,"[15.5529, 50.9159]",33.23,"[71009, 242943]",156976.0

Greedy,Greedy,7,vertical,True,True,4,"[18.3948, 25.5188, 34.4585]",26.12,"[99723, 140637, 191096]",143818.67

Minimax,Greedy,8,horizontal,True,True,3,"[1.0062, 1.3957, 2.2719, 1.7667]",1.61,"[5245, 7260, 12219, 10181]",8726.25

Minimax,Greedy,10,horizontal,True,True,2,"[0.069, 0.206, 0.3376, 0.297, 0.1501]",0.21,"[398, 1085, 1782, 1568, 829]",1132.4

Minimax,Greedy,10,vertical,True,True,5,"[35.0481, 37.3192, 55.4852, 87.5156, 45.5023]",52.17,"[150445, 163913, 263712, 458934, 257867]",258974.2

Minimax,Minimax,9,lrd,True,True,4,"[11.0458, 26.8984, 44.7047, 28.6048, 21.5395]",26.56,"[59856, 145393, 243173, 158943, 130320]",147537.0

Minimax,Greedy,10,horizontal,True,True,3,"[0.4546, 1.468, 2.2367, 2.2835, 1.444]",1.58,"[2503, 7691, 11649, 12196, 8347]",8477.2

Minimax,Minimax,9,horizontal,True,True,2,"[0.0656, 0.084, 0.1663, 0.2443, 0.1787]",0.15,"[345, 442, 872, 1326, 972]",791.4

Minimax,Greedy,10,vertical,True,True,5,"[34.9634, 37.4461, 55.7065, 87.5048, 45.2707]",52.18,"[150445, 163913, 263712, 458934, 257867]",258974.2

Minimax,Greedy,8,lru,True,True,4,"[16.4164, 46.881, 91.4732, 62.9566]",54.43,"[92591, 250166, 489809, 347666]",295058.0

Minimax,Greedy,6,horizontal,True,True,3,"[1.3113, 1.9594, 1.7385]",1.67,"[6914, 10840, 10193]",9315.67

Minimax,Minimax,11,lru,True,True,2,"[0.1526, 0.0916, 0.1881, 0.16, 0.2771, 0.396]",0.21,"[812, 482, 988, 831, 1527, 2055]",1115.83

Minimax,Minimax,11,lrd,True,True,5,"[30.9595, 57.246, 81.1962, 65.9351, 62.1894, 66.3783]",60.65,"[140323, 261405, 380220, 335057, 321876, 358218]",299516.5

Minimax,Greedy,4,horizontal,True,True,4,"[19.8603, 19.0774]",19.47,"[108174, 105313]",106743.5

Minimax,Greedy,10,horizontal,True,True,3,"[0.4736, 1.6021, 2.0984, 2.1982, 1.2919]",1.53,"[2586, 8355, 10977, 11768, 7637]",8264.6

Minimax,Greedy,10,horizontal,True,True,2,"[0.0725, 0.16, 0.23, 0.232, 0.1861]",0.18,"[418, 844, 1238, 1250, 1018]",953.6

Minimax,Minimax,3,horizontal,True,True,5,"[35.2271, 52.1605]",43.69,"[155211, 249533]",202372.0

Minimax,Greedy,10,horizontal,True,True,4,"[14.799, 36.0784, 38.9023, 43.4633, 29.0886]",32.47,"[83598, 193763, 212087, 242123, 167780]",179870.2

Minimax,Greedy,6,horizontal,True,True,3,"[1.2848, 2.0622, 2.0795]",1.81,"[6901, 11360, 12066]",10109.0

Minimax,Minimax,7,vertical,True,True,2,"[0.1441, 0.237, 0.413, 0.427]",0.31,"[771, 1237, 2197, 2259]",1616.0

Minimax,Minimax,3,horizontal,True,True,5,"[14.875, 46.729]",30.8,"[69468, 226324]",147896.0

Minimax,Minimax,9,horizontal,True,True,4,"[8.8336, 18.2212, 34.5298, 49.6404, 29.1084]",28.07,"[50075, 97704, 184707, 269351, 159595]",152286.4

Minimax,Minimax,9,horizontal,True,True,3,"[0.6435, 1.0771, 1.7182, 2.4958, 1.591]",1.51,"[3472, 5722, 9048, 13274, 9061]",8115.4

Minimax,Greedy,10,lru,True,True,2,"[0.138, 0.195, 0.255, 0.2553, 0.144]",0.2,"[779, 1031, 1371, 1496, 903]",1116.0

Minimax,Minimax,10,horizontal,True,True,5,"[14.8258, 38.6998, 90.2974, 92.0065, 74.6426]",62.09,"[66005, 169015, 424461, 432770, 385119]",295474.0

Greedy,Greedy,11,vertical,True,True,4,"[22.7446, 42.727, 51.7771, 34.7692, 35.42]",37.49,"[122511, 231429, 280681, 194190, 201990]",206160.2

Minimax,Minimax,7,vertical,True,True,3,"[0.4615, 1.0829, 1.9937, 1.9156]",1.36,"[2355, 5606, 10432, 10389]",7195.5

Minimax,Greedy,8,horizontal,True,True,2,"[0.133, 0.2541, 0.1746, 0.1652]",0.18,"[713, 1353, 917, 865]",962.0

Minimax,Minimax,11,lru,True,True,5,"[21.4115, 20.5604, 62.3043, 86.6732, 62.6786, 54.4733]",51.35,"[103797, 83491, 272890, 412767, 322175, 272906]",244671.0

Minimax,Minimax,7,vertical,True,True,4,"[20.187, 17.4841, 29.3779, 24.0091]",22.76,"[111613, 93707, 157446, 132805]",123892.75

Minimax,Greedy,4,horizontal,True,True,3,"[1.2623, 1.4343]",1.35,"[6709, 8034]",7371.5

Minimax,Minimax,9,vertical,True,True,2,"[0.0751, 0.1613, 0.1582, 0.2381, 0.2622]",0.18,"[377, 855, 832, 1262, 1429]",951.0

Minimax,Minimax,9,horizontal,True,True,5,"[18.0618, 34.9194, 55.1181, 80.2933, 47.6381]",47.21,"[77100, 145836, 245548, 389739, 245639]",220772.4

Greedy,Greedy,11,vertical,True,True,4,"[10.1597, 25.6777, 40.6532, 44.1726, 48.4577]",33.82,"[59134, 138919, 222499, 248909, 273012]",188494.6

Minimax,Minimax,7,vertical,True,True,3,"[0.5322, 0.9727, 1.44, 2.5053]",1.36,"[2957, 5226, 7488, 13769]",7360.0

Minimax,Minimax,7,horizontal,True,True,2,"[0.08, 0.25, 0.1573, 0.137]",0.16,"[419, 1328, 825, 718]",822.5

Minimax,Greedy,8,vertical,True,True,5,"[29.7679, 54.9243, 79.3171, 91.8511]",63.97,"[130967, 252765, 394568, 499220]",319380.0

Minimax,Greedy,4,horizontal,True,True,4,"[23.5511, 20.3904]",21.97,"[128362, 113032]",120697.0

Minimax,Greedy,6,horizontal,True,True,3,"[1.4392, 1.5061, 1.27]",1.41,"[7596, 8372, 7204]",7724.0

Minimax,Minimax,13,lru,True,True,2,"[0.066, 0.08, 0.17, 0.163, 0.247, 0.4221, 0.197]",0.19,"[347, 419, 898, 850, 1302, 2220, 1090]",1018.0

Minimax,Minimax,9,horizontal,True,True,5,"[10.2307, 34.8883, 61.3874, 82.4076, 55.0512]",48.79,"[41008, 145311, 265726, 397282, 281296]",226124.6

Minimax,Greedy,10,vertical,True,True,4,"[18.5171, 28.8624, 63.445, 56.6024, 32.3408]",39.95,"[99924, 155257, 340704, 312217, 184187]",218457.8

Minimax,Greedy,10,lru,True,True,3,"[0.5555, 1.5381, 2.3143, 2.1215, 1.8455]",1.67,"[3034, 8011, 11997, 11350, 9856]",8849.6

Minimax,Minimax,9,horizontal,True,True,2,"[0.0747, 0.087, 0.2217, 0.3446, 0.159]",0.18,"[387, 455, 1160, 1802, 865]",933.8

Minimax,Greedy,4,horizontal,True,True,5,"[47.9159, 43.0291]",45.47,"[232567, 206458]",219512.5

Minimax,Greedy,4,horizontal,True,True,4,"[29.736, 18.7472]",24.24,"[166350, 106352]",136351.0

Minimax,Minimax,7,horizontal,True,True,3,"[1.1788, 1.151, 1.3278, 1.2036]",1.22,"[6195, 6139, 7295, 6916]",6636.25

Minimax,Greedy,4,horizontal,True,True,2,"[0.165, 0.1711]",0.17,"[875, 966]",920.5

Minimax,Greedy,10,lru,True,True,5,"[71.934, 35.5314, 71.2808, 110.8031, 77.8459]",73.48,"[302197, 172198, 317023, 574729, 400837]",353396.8

Minimax,Minimax,3,horizontal,True,True,4,"[32.9552, 9.537]",21.25,"[181209, 53631]",117420.0

Minimax,Minimax,7,vertical,True,True,3,"[0.5342, 0.9752, 1.4423, 2.5096]",1.37,"[2957, 5226, 7488, 13769]",7360.0

Minimax,Minimax,9,vertical,True,True,2,"[0.0759, 0.145, 0.15, 0.1846, 0.273]",0.17,"[402, 767, 790, 958, 1451]",873.6

Minimax,Greedy,4,horizontal,True,True,5,"[37.2183, 77.9381]",57.58,"[165836, 384108]",274972.0

Minimax,Minimax,11,lru,True,True,4,"[11.0761, 16.6566, 30.2186, 42.0294, 18.8956, 25.3586]",24.04,"[61165, 89787, 162063, 229123, 106631, 149897]",133111.0

Minimax,Minimax,13,vertical,True,True,3,"[0.9021, 1.2808, 1.4728, 1.4353, 1.8464, 2.0511, 1.3109]",1.47,"[4628, 6688, 8051, 8053, 10972, 11280, 7829]",8214.43

Minimax,Minimax,3,horizontal,True,True,2,"[0.143, 0.102]",0.12,"[764, 571]",667.5

Minimax,Minimax,3,horizontal,True,True,5,"[15.4813, 46.8102]",31.15,"[69681, 229497]",149589.0

Minimax,Minimax,13,lru,True,True,4,"[7.6071, 18.5547, 37.3076, 39.9887, 19.1645, 15.3412, 7.8634]",20.83,"[41239, 100478, 202591, 217408, 108851, 93350, 51465]",116483.14

Minimax,Minimax,7,vertical,True,True,3,"[0.466, 1.0771, 1.9922, 1.9144]",1.36,"[2430, 5606, 10432, 10389]",7214.25

Minimax,Minimax,9,horizontal,True,True,2,"[0.072, 0.084, 0.1661, 0.2456, 0.1801]",0.15,"[378, 442, 872, 1326, 972]",798.0

Minimax,Minimax,10,horizontal,True,True,5,"[15.5787, 38.7338, 90.4329, 91.9544, 74.5727]",62.25,"[68317, 169015, 424461, 432770, 385119]",295936.4

Minimax,Greedy,10,horizontal,True,True,4,"[10.5878, 27.45, 38.2843, 32.1494, 17.5539]",25.21,"[61140, 147551, 208995, 180353, 103387]",140285.2

Minimax,Greedy,4,horizontal,True,True,3,"[0.9304, 1.2933]",1.11,"[5003, 7307]",6155.0

Minimax,Minimax,5,vertical,True,True,2,"[0.077, 0.195, 0.256]",0.18,"[405, 1038, 1393]",945.33

Minimax,Minimax,9,vertical,True,True,5,"[34.8335, 85.2987, 100.3489, 93.86, 80.2035]",78.91,"[151889, 395944, 499133, 445292, 398475]",378146.6

Greedy,Greedy,11,vertical,True,True,4,"[9.3902, 26.9519, 47.3067, 34.6703, 31.8522]",30.03,"[54327, 145108, 259206, 195607, 182737]",167397.0

Minimax,Minimax,7,horizontal,True,True,3,"[0.71, 1.9645, 1.3835, 1.5926]",1.41,"[3713, 10216, 7334, 9231]",7623.5

Minimax,Minimax,7,horizontal,True,True,2,"[0.076, 0.2002, 0.1663, 0.1869]",0.16,"[402, 1074, 838, 995]",827.25

Minimax,Minimax,3,horizontal,True,True,5,"[25.9204, 28.7521]",27.34,"[123223, 137099]",130161.0

Minimax,Minimax,7,vertical,True,True,4,"[10.5907, 16.5736, 28.639, 30.2457]",21.51,"[58592, 89236, 152642, 165839]",116577.25

Minimax,Greedy,10,horizontal,True,True,3,"[0.5433, 1.4826, 2.3944, 2.6821, 1.5304]",1.73,"[2955, 7723, 12403, 14296, 8591]",9193.6

Minimax,Minimax,9,lrd,True,True,2,"[0.136, 0.15, 0.206, 0.3161, 0.239]",0.21,"[737, 801, 1101, 1704, 1291]",1126.8

Minimax,Greedy,4,horizontal,True,True,5,"[37.1529, 78.027]",57.59,"[165836, 384108]",274972.0

Minimax,Minimax,9,vertical,True,True,4,"[15.6855, 23.7498, 42.3918, 43.0329, 35.6375]",32.1,"[86277, 128026, 228569, 231763, 200265]",174980.0

Minimax,Minimax,9,vertical,True,True,3,"[0.7047, 1.2394, 2.0805, 2.3767, 1.8493]",1.65,"[3555, 6523, 11085, 12978, 10599]",8948.0

Minimax,Minimax,9,vertical,True,True,2,"[0.0719, 0.1436, 0.15, 0.183, 0.2713]",0.16,"[369, 767, 790, 958, 1451]",867.0

Minimax,Minimax,7,vertical,True,True,5,"[28.0822, 48.5653, 61.6788, 43.9156]",45.56,"[117934, 220311, 298794, 223219]",215064.5

Minimax,Minimax,7,vertical,True,True,4,"[7.7481, 16.5752, 32.8692, 39.8631]",24.26,"[44061, 88674, 176239, 218898]",131968.0

Minimax,Greedy,10,horizontal,True,True,3,"[0.5362, 1.4846, 2.3977, 2.6845, 1.5192]",1.72,"[2903, 7723, 12403, 14296, 8591]",9183.2

Minimax,Greedy,4,horizontal,True,True,2,"[0.18, 0.172]",0.18,"[955, 961]",958.0

Minimax,Minimax,11,lrd,True,True,5,"[31.8043, 56.3769, 81.2017, 66.193, 62.1371, 66.5341]",60.71,"[144060, 261405, 380220, 335057, 321876, 358218]",300139.33

Minimax,Minimax,7,vertical,True,True,4,"[6.8828, 16.2975, 32.7954, 40.015]",24.0,"[39404, 87640, 176239, 218898]",130545.25

Minimax,Greedy,10,horizontal,True,True,3,"[0.5263, 1.599, 2.0953, 2.1914, 1.2864]",1.54,"[2870, 8355, 10977, 11768, 7637]",8321.4

Minimax,Minimax,9,horizontal,True,True,2,"[0.0671, 0.0888, 0.205, 0.287, 0.197]",0.17,"[344, 465, 1081, 1532, 1074]",899.2

Greedy,Greedy,11,vertical,True,True,5,"[13.9175, 47.3522, 77.5424, 73.0188, 77.4481]",57.86,"[63554, 199590, 358508, 366223, 390619]",275698.8

Minimax,Greedy,10,horizontal,True,True,4,"[9.7264, 28.865, 37.9555, 29.8834, 16.4467]",24.58,"[57454, 155534, 207652, 167780, 96553]",136994.6

Minimax,Minimax,3,horizontal,True,True,3,"[0.4846, 1.0503]",0.77,"[2700, 6003]",4351.5

Minimax,Greedy,4,horizontal,True,True,2,"[0.2666, 0.137]",0.2,"[1443, 793]",1118.0

Minimax,Greedy,4,horizontal,True,True,5,"[35.6756, 35.8875]",35.78,"[159838, 180538]",170188.0

Minimax,Greedy,10,horizontal,True,True,4,"[20.0553, 28.4766, 39.1575, 33.0091, 21.5948]",28.46,"[108795, 155256, 215561, 185109, 128646]",158673.4

Minimax,Greedy,10,vertical,True,True,3,"[0.9216, 1.7153, 1.9751, 2.8036, 1.6884]",1.82,"[4814, 8953, 10437, 15189, 9561]",9790.8

Minimax,Minimax,9,horizontal,True,True,2,"[0.065, 0.0795, 0.1651, 0.245, 0.1802]",0.15,"[345, 417, 872, 1326, 972]",786.4

Minimax,Minimax,13,lru,True,True,5,"[17.3255, 20.6046, 83.7249, 66.1794, 103.9085, 39.4137, 17.6691]",49.83,"[77233, 83912, 364532, 288491, 502799, 214167, 106842]",233996.57

Minimax,Minimax,9,horizontal,True,True,4,"[15.8231, 18.3167, 34.5722, 49.5332, 29.1036]",29.47,"[86538, 97704, 184707, 269351, 159595]",159579.0

Minimax,Greedy,12,vertical,True,True,3,"[0.9083, 1.7307, 1.595, 2.3046, 1.7131, 1.646]",1.65,"[4754, 9003, 8444, 12875, 10389, 9616]",9180.17

Minimax,Greedy,8,lru,True,True,2,"[0.1295, 0.1544, 0.269, 0.294]",0.21,"[744, 814, 1439, 1599]",1149.0

Minimax,Greedy,8,vertical,True,True,5,"[34.6207, 54.5508, 72.846, 62.6931]",56.18,"[145964, 237962, 354601, 319273]",264450.0

Minimax,Greedy,10,horizontal,True,True,4,"[19.9869, 28.3831, 39.2178, 33.0504, 21.5781]",28.44,"[108795, 155256, 215561, 185109, 128646]",158673.4

Minimax,Greedy,10,horizontal,True,True,3,"[0.4895, 1.4204, 2.0697, 2.3521, 1.6635]",1.6,"[2685, 7367, 10723, 12503, 9286]",8512.8

Greedy,Greedy,11,lru,True,True,2,"[0.063, 0.16, 0.2885, 0.2262, 0.1886]",0.19,"[370, 848, 1534, 1335, 1120]",1041.4

Minimax,Greedy,10,horizontal,True,True,5,"[14.354, 48.0607, 83.69, 60.6258, 36.7845]",48.7,"[65120, 202409, 386043, 294743, 200085]",229680.0

Greedy,Greedy,7,vertical,True,True,4,"[18.4329, 25.5453, 34.4443]",26.14,"[99723, 140637, 191096]",143818.67

Minimax,Minimax,5,vertical,True,True,3,"[1.02, 2.4795, 2.5953]",2.03,"[5330, 13275, 14126]",10910.33

Minimax,Greedy,8,horizontal,True,True,2,"[0.136, 0.154, 0.1585, 0.1301]",0.14,"[720, 817, 837, 703]",769.25

Minimax,Greedy,10,horizontal,True,True,5,"[14.1913, 44.9925, 96.5366, 72.1538, 36.842]",52.94,"[63670, 192272, 426953, 350218, 200085]",246639.6

Minimax,Greedy,4,horizontal,True,True,4,"[22.6094, 17.494]",20.05,"[123842, 97854]",110848.0

Minimax,Greedy,6,horizontal,True,True,3,"[1.2102, 2.132, 2.1213]",1.82,"[6520, 11746, 12059]",10108.33

Minimax,Minimax,9,horizontal,True,True,2,"[0.067, 0.0809, 0.1664, 0.2441, 0.213]",0.15,"[353, 424, 883, 1297, 1147]",820.8

Greedy,Greedy,11,vertical,True,True,5,"[13.2108, 47.3712, 77.6185, 73.3094, 77.4195]",57.79,"[62603, 199590, 358508, 366223, 390619]",275508.6

Minimax,Greedy,4,horizontal,True,True,4,"[25.7011, 20.6961]",23.2,"[144125, 116981]",130553.0

Minimax,Greedy,12,lru,True,True,3,"[0.5362, 1.4888, 2.1784, 2.0204, 2.23, 1.5488]",1.67,"[2940, 7747, 11311, 10806, 12105, 9016]",8987.5

Minimax,Greedy,4,horizontal,True,True,2,"[0.162, 0.1656]",0.16,"[868, 947]",907.5

Minimax,Greedy,8,vertical,True,True,5,"[31.703, 54.9742, 79.5516, 91.8837]",64.53,"[138857, 252765, 394568, 499220]",321352.5

Greedy,Greedy,11,vertical,True,True,4,"[9.7422, 36.0667, 50.6389, 34.9334, 35.4025]",33.36,"[56459, 193274, 273992, 194190, 201990]",183981.0

Minimax,Greedy,10,lru,True,True,3,"[0.5305, 1.5372, 2.3294, 2.1309, 1.845]",1.67,"[2890, 8011, 11997, 11350, 9856]",8820.8

Minimax,Minimax,9,vertical,True,True,2,"[0.077, 0.1616, 0.1505, 0.1873, 0.271]",0.17,"[407, 857, 787, 958, 1451]",892.0

Minimax,Greedy,10,lru,True,True,5,"[35.3318, 89.8335, 71.1002, 81.0764, 75.54]",70.58,"[150653, 401312, 316043, 421147, 387680]",335367.0

Minimax,Minimax,7,vertical,True,True,4,"[17.9247, 16.7922, 28.4581, 30.1732]",23.34,"[97994, 90223, 152642, 165839]",126674.5

Minimax,Minimax,7,vertical,True,True,3,"[0.9274, 1.4765, 1.6042, 1.5865]",1.4,"[5030, 8010, 8481, 8773]",7573.5

Minimax,Greedy,10,horizontal,True,True,2,"[0.085, 0.16, 0.232, 0.2334, 0.1861]",0.18,"[418, 844, 1238, 1250, 1018]",953.6

Minimax,Greedy,12,lrd,True,True,5,"[13.3126, 46.243, 80.7825, 80.447, 79.6829, 48.5011]",58.16,"[61776, 200358, 374224, 394609, 395167, 255480]",280269.0

Minimax,Greedy,8,lru,True,True,4,"[20.1404, 25.0043, 40.5975, 30.0401]",28.95,"[114730, 135175, 222579, 170858]",160835.5

Minimax,Minimax,7,vertical,True,True,3,"[0.9773, 2.4306, 2.4432, 2.4707]",2.08,"[5099, 12971, 13414, 13606]",11272.5

Minimax,Minimax,9,vertical,True,True,2,"[0.154, 0.16, 0.1596, 0.2385, 0.263]",0.2,"[822, 855, 832, 1262, 1429]",1040.0

Minimax,Minimax,7,vertical,True,True,5,"[19.1089, 48.8137, 61.9168, 43.9391]",43.44,"[76966, 220311, 298794, 223219]",204822.5

Greedy,Greedy,11,vertical,True,True,4,"[8.2078, 26.6496, 39.7499, 35.0794, 31.9248]",28.32,"[47757, 143694, 217422, 196182, 182737]",157558.4

Minimax,Greedy,10,lrd,True,True,3,"[1.7296, 2.9967, 2.0436, 1.6941, 1.0589]",1.9,"[8910, 15573, 10796, 9185, 5878]",10068.4

Minimax,Minimax,9,lru,True,True,2,"[0.0763, 0.214, 0.238, 0.351, 0.215]",0.22,"[403, 1146, 1274, 1866, 1203]",1178.4

Minimax,Minimax,13,lru,True,True,5,"[11.8398, 20.6122, 83.7471, 65.9477, 103.7937, 39.4578, 17.751]",49.02,"[58046, 83912, 364532, 288491, 502799, 214167, 106842]",231255.57

Minimax,Minimax,7,vertical,True,True,4,"[10.8925, 22.865, 35.7776, 32.766]",25.58,"[58908, 123490, 193671, 180883]",139238.0

