winner,starter,total_turns,win_direction,ab_pruning,t_tables,depth,turn_times,average_turn_time,turn_nodes,average_turn_nodes
Negamax,Negamax,17,lru,True,True,3,"[0.002, 0.421, 0.476, 1.037, 1.2163, 2.6156, 2.0287, 1.605, 0.884]",1.14,"[1, 2366, 2824, 5837, 6847, 15198, 12052, 9868, 5654]",6738.56

Negamax,Negamax,13,horizontal,True,True,4,"[0.003, 2.441, 2.8799, 3.6607, 9.6825, 8.5479, 7.7905]",5.0,"[1, 13454, 16100, 19893, 53336, 47545, 46145]",28067.71

Negamax,Random,12,vertical,True,True,5,"[6.6779, 10.0941, 11.7943, 40.215, 53.4757, 27.4159]",24.95,"[35625, 55500, 62878, 222067, 300270, 154201]",138423.5

Negamax,Negamax,7,horizontal,True,True,1,"[0.003, 0.005, 0.005, 0.007]",0.01,"[1, 19, 19, 37]",19.0

Negamax,Random,16,vertical,True,True,2,"[0.054, 0.058, 0.06, 0.104, 0.157, 0.117, 0.225, 0.105]",0.11,"[305, 326, 331, 582, 878, 641, 1250, 666]",622.38

Negamax,Negamax,13,vertical,True,True,3,"[0.002, 0.394, 0.421, 0.865, 1.3063, 1.6085, 2.183]",0.97,"[1, 2237, 2371, 4984, 7266, 9287, 13157]",5614.71

Negamax,Random,14,vertical,True,True,4,"[1.698, 2.1725, 2.4362, 7.8859, 8.0655, 18.1297, 11.6905]",7.44,"[9325, 12524, 14721, 43675, 45486, 100857, 65318]",41700.86

Negamax,Random,10,vertical,True,True,5,"[6.7954, 23.4149, 26.6429, 65.3957, 51.4555]",34.74,"[36265, 128187, 149391, 369054, 289019]",194383.2

Negamax,Negamax,7,horizontal,True,True,1,"[0.003, 0.008, 0.009, 0.008]",0.01,"[1, 37, 37, 37]",28.0

Negamax,Random,12,horizontal,True,True,2,"[0.054, 0.104, 0.112, 0.104, 0.1565, 0.1156]",0.11,"[305, 590, 627, 578, 865, 656]",603.5

Negamax,Random,12,horizontal,True,True,3,"[0.37, 0.5405, 1.0708, 1.0661, 1.5883, 1.7633]",1.07,"[2098, 3060, 6223, 6035, 9144, 10753]",6218.83

Negamax,Negamax,15,lru,True,True,4,"[0.003, 2.1078, 2.3981, 5.9426, 9.1572, 7.3528, 7.0794, 6.4163]",5.06,"[1, 11571, 13609, 32797, 51198, 42480, 42038, 39608]",29162.75

Negamax,Negamax,14,lrd,True,True,5,"[0.002, 11.3428, 12.3826, 24.6289, 41.9909, 41.7289, 45.3215]",25.34,"[1, 61794, 67062, 135595, 243434, 250303, 284469]",148951.14

Negamax,Random,8,vertical,True,True,1,"[0.005, 0.005, 0.009, 0.012]",0.01,"[19, 19, 37, 55]",32.5

Negamax,Negamax,11,horizontal,True,True,2,"[0.002, 0.091, 0.059, 0.088, 0.104, 0.067]",0.07,"[1, 516, 330, 489, 584, 377]",382.83

Negamax,Negamax,9,vertical,True,True,3,"[0.002, 0.542, 1.1588, 1.9329, 3.4983]",1.43,"[1, 2997, 6502, 11068, 19924]",8098.4

Negamax,Negamax,13,lrd,True,True,4,"[0.003, 2.2529, 2.5859, 7.9234, 8.0764, 14.4225, 10.2657]",6.5,"[1, 12418, 14587, 45038, 45786, 81992, 61844]",37380.86

Negamax,Random,13,horizontal,True,True,5,"[6.8057, 9.0362, 11.9975, 17.7511, 16.35, 13.5603]",12.58,"[36372, 50010, 63864, 96069, 94043, 83442]",70633.33

Negamax,Random,8,vertical,True,True,1,"[0.0064, 0.0088, 0.0082, 0.0115]",0.01,"[19, 37, 37, 55]",37.0

Negamax,Random,12,horizontal,True,True,2,"[0.0537, 0.067, 0.058, 0.098, 0.159, 0.105]",0.09,"[305, 388, 324, 557, 897, 593]",510.67

Negamax,Negamax,7,horizontal,True,True,3,"[0.002, 0.405, 0.5648, 1.3485]",0.58,"[1, 2297, 3322, 8143]",3440.75

Negamax,Negamax,17,vertical,True,True,4,"[0.002, 2.1233, 2.5598, 4.9478, 8.2282, 15.0006, 10.7729, 10.2174, 4.462]",6.48,"[1, 11748, 14308, 28183, 45470, 83984, 59217, 59086, 29182]",36797.67

Negamax,Random,14,vertical,True,True,5,"[6.8813, 9.9947, 13.3754, 42.3584, 46.4504, 41.8007, 23.8879]",26.39,"[36688, 55076, 71705, 235781, 262745, 250699, 162650]",153620.57

Negamax,Random,10,vertical,True,True,1,"[0.007, 0.005, 0.005, 0.008, 0.012]",0.01,"[19, 19, 19, 37, 55]",29.8

Negamax,Negamax,13,horizontal,True,True,2,"[0.002, 0.054, 0.062, 0.136, 0.123, 0.196, 0.145]",0.1,"[1, 286, 304, 768, 686, 1103, 821]",567.0

Negamax,Random,12,horizontal,True,True,3,"[0.368, 0.4304, 0.8931, 1.1433, 1.0951, 0.864]",0.8,"[2062, 2430, 5037, 6445, 6631, 5677]",4713.67

Negamax,Random,8,horizontal,True,True,4,"[1.7065, 2.1851, 4.1285, 7.1852]",3.8,"[9325, 12524, 24624, 41041]",21878.5

Negamax,Random,16,vertical,True,True,5,"[6.8515, 23.1675, 31.7878, 47.9701, 47.4001, 69.7443, 29.234, 22.9673]",34.89,"[36497, 126885, 170347, 262444, 268788, 414928, 185730, 146936]",201569.38

Negamax,Random,10,vertical,True,True,1,"[0.007, 0.0085, 0.0095, 0.0125, 0.0156]",0.01,"[19, 19, 37, 55, 73]",40.6

Negamax,Negamax,7,horizontal,True,True,2,"[0.0026, 0.0516, 0.056, 0.068]",0.04,"[1, 288, 316, 393]",249.5

Negamax,Negamax,12,horizontal,True,True,3,"[0.002, 0.431, 0.492, 1.0226, 1.1745, 0.9034]",0.67,"[1, 2469, 2763, 5858, 7170, 6081]",4057.0

Negamax,Negamax,11,vertical,True,True,4,"[0.002, 2.2723, 2.7937, 3.6585, 8.5039, 15.1094]",5.39,"[1, 12570, 15635, 19893, 47112, 84575]",29964.33

Negamax,Negamax,15,vertical,True,True,5,"[0.003, 11.26, 24.0797, 17.7561, 30.3891, 41.616, 17.7449, 13.4267]",19.53,"[1, 61311, 131386, 97993, 175226, 249040, 111926, 92434]",114914.62

Negamax,Negamax,7,horizontal,True,True,1,"[0.003, 0.0061, 0.006, 0.007]",0.01,"[1, 19, 19, 37]",19.0

Negamax,Negamax,11,horizontal,True,True,2,"[0.002, 0.053, 0.055, 0.104, 0.105, 0.114]",0.07,"[1, 291, 305, 581, 588, 630]",399.33

Negamax,Negamax,13,horizontal,True,True,3,"[0.003, 0.406, 0.442, 1.148, 2.2956, 2.1865, 0.844]",1.05,"[1, 2310, 2616, 6611, 13123, 12770, 5442]",6124.71

Negamax,Negamax,7,vertical,True,True,4,"[0.002, 2.5212, 4.928, 3.8177]",2.82,"[1, 13923, 26939, 21359]",15555.5

